Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 3335, 0, 56.302, 56.302, 56.302, 0, 1, 56.302, 56.325, 0.023, 249828, -1, 56.325, 56.436, 0.11, 657,     0.134,
 3330, 0, 56.204, 56.204, 56.204, 0, 1, 56.204, 56.27, 0.066, 757314, -1, 56.27, 56.456, 0.186, 992,     0.252,
 3337, 0, 56.326, 56.326, 56.326, 0, 1, 56.326, 56.375, 0.049, 745387, -1, 56.375, 56.466, 0.09, 888,     0.139,
 3339, 0, 56.347, 56.347, 56.347, 0, 1, 56.347, 56.365, 0.018, 359607, -1, 56.365, 56.476, 0.111, 470,     0.129,
 3336, 0, 56.315, 56.315, 56.325, 0.01, 1, 56.325, 56.347, 0.022, 228002, -1, 56.347, 56.486, 0.139, 984,     0.171,
 3326, 0, 56.148, 56.148, 56.148, 0, 1, 56.148, 56.157, 0.009, 136478, -1, 56.157, 56.506, 0.349, 812,     0.358,
 3340, 0, 56.412, 56.412, 56.412, 0, 1, 56.412, 56.44, 0.027, 537057, -1, 56.44, 56.506, 0.066, 641,     0.094,
 3328, 0, 56.169, 56.169, 56.169, 0, 1, 56.169, 56.234, 0.065, 794249, -1, 56.234, 56.565, 0.331, 596,     0.396,
 3347, 0, 56.506, 56.506, 56.506, 0, 1, 56.506, 56.554, 0.048, 694309, -1, 56.554, 56.606, 0.052, 520,     0.100,
 3333, 0, 56.239, 56.239, 56.239, 0, 1, 56.239, 56.298, 0.058, 490328, -1, 56.298, 56.62, 0.323, 453,     0.381,
 3343, 0, 56.473, 56.473, 56.473, 0, 1, 56.473, 56.569, 0.096, 694418, -1, 56.569, 56.62, 0.051, 551,     0.147,
 3344, 0, 56.491, 56.491, 56.491, 0, 1, 56.491, 56.554, 0.063, 391603, -1, 56.554, 56.649, 0.095, 937,     0.158,
 3345, 0, 56.496, 56.496, 56.496, 0, 1, 56.496, 56.554, 0.058, 754187, -1, 56.554, 56.649, 0.095, 855,     0.153,
 3353, 0, 56.572, 56.572, 56.572, 0, 1, 56.572, 56.579, 0.007, 102295, -1, 56.579, 56.675, 0.096, 962,     0.103,
 3346, 0, 56.505, 56.505, 56.505, 0, 1, 56.505, 56.624, 0.119, 357949, -1, 56.624, 56.691, 0.067, 417,     0.186,
 3348, 0, 56.518, 56.518, 56.518, 0, 1, 56.518, 56.579, 0.061, 201886, -1, 56.579, 56.691, 0.112, 719,     0.173,
 3350, 0, 56.526, 56.526, 56.536, 0.01, 1, 56.536, 56.65, 0.114, 722107, -1, 56.65, 56.704, 0.054, 546,     0.178,
 3341, 0, 56.436, 56.436, 56.446, 0.01, 1, 56.446, 56.477, 0.032, 624152, -1, 56.477, 56.724, 0.246, 871,     0.288,
 3342, 0, 56.472, 56.472, 56.472, 0, 1, 56.472, 56.572, 0.1, 797327, -1, 56.572, 56.736, 0.164, 844,     0.264,
 3349, 0, 56.524, 56.524, 56.524, 0, 1, 56.524, 56.648, 0.124, 719018, -1, 56.648, 56.781, 0.133, 496,     0.257,
 3357, 0, 56.679, 56.679, 56.679, 0, 1, 56.679, 56.727, 0.047, 350813, -1, 56.727, 56.781, 0.054, 531,     0.102,
 3351, 0, 56.538, 56.538, 56.538, 0, 1, 56.538, 56.659, 0.121, 728554, -1, 56.659, 56.781, 0.122, 904,     0.243,
 3352, 0, 56.559, 56.559, 56.559, 0, 1, 56.559, 56.668, 0.109, 615521, -1, 56.668, 56.837, 0.169, 493,     0.278,
 3360, 0, 56.74, 56.74, 56.74, 0, 1, 56.74, 56.767, 0.027, 527491, -1, 56.767, 56.837, 0.07, 701,     0.097,
 3356, 0, 56.659, 56.659, 56.659, 0, 1, 56.659, 56.736, 0.078, 767682, -1, 56.736, 56.837, 0.101, 504,     0.178,
 3358, 0, 56.691, 56.691, 56.691, 0, 1, 56.691, 56.746, 0.055, 587622, -1, 56.746, 56.837, 0.091, 883,     0.146,
 3355, 0, 56.639, 56.639, 56.649, 0.01, 1, 56.649, 56.708, 0.059, 688492, -1, 56.708, 56.837, 0.13, 540,     0.198,
 3359, 0, 56.738, 56.738, 56.738, 0, 1, 56.738, 56.756, 0.019, 315292, -1, 56.756, 56.847, 0.091, 831,     0.109,
 3361, 0, 56.752, 56.752, 56.752, 0, 1, 56.752, 56.788, 0.036, 667026, -1, 56.788, 56.857, 0.069, 700,     0.105,
 3354, 0, 56.587, 56.587, 56.587, 0, 1, 56.587, 56.682, 0.095, 634734, -1, 56.682, 56.921, 0.239, 839,     0.334,
 3362, 0, 56.775, 56.775, 56.775, 0, 1, 56.775, 56.798, 0.023, 319411, -1, 56.798, 56.941, 0.143, 752,     0.166,
 3365, 0, 56.817, 56.817, 56.827, 0.01, 1, 56.827, 56.858, 0.031, 365956, -1, 56.858, 56.962, 0.104, 954,     0.145,
 3363, 0, 56.802, 56.802, 56.802, 0, 1, 56.802, 56.887, 0.085, 740360, -1, 56.887, 56.972, 0.085, 465,     0.170,
 3364, 0, 56.806, 56.806, 56.806, 0, 1, 56.806, 56.889, 0.083, 718285, -1, 56.889, 56.972, 0.083, 814,     0.166,
 3368, 0, 56.855, 56.855, 56.855, 0, 1, 56.855, 56.93, 0.075, 538445, -1, 56.93, 57.006, 0.076, 832,     0.151,
 3373, 0, 56.956, 56.956, 56.956, 0, 1, 56.956, 56.97, 0.014, 165718, -1, 56.97, 57.026, 0.056, 469,     0.070,
 3370, 0, 56.899, 56.899, 56.899, 0, 1, 56.899, 56.97, 0.071, 701042, -1, 56.97, 57.036, 0.066, 677,     0.137,
 3367, 0, 56.85, 56.85, 56.85, 0, 1, 56.85, 56.907, 0.057, 724476, -1, 56.907, 57.07, 0.163, 933,     0.220,
 3366, 0, 56.833, 56.833, 56.833, 0, 1, 56.833, 56.877, 0.044, 430728, -1, 56.877, 57.07, 0.193, 971,     0.237,
 3369, 0, 56.879, 56.879, 56.889, 0.01, 1, 56.889, 56.95, 0.061, 437579, -1, 56.95, 57.07, 0.12, 600,     0.191,
 3372, 0, 56.952, 56.952, 56.962, 0.01, 1, 56.962, 56.987, 0.024, 240663, -1, 56.987, 57.114, 0.127, 648,     0.162,
 3374, 0, 56.996, 56.996, 57.006, 0.01, 1, 57.006, 57.017, 0.011, 135368, -1, 57.017, 57.138, 0.122, 617,     0.142,
 3376, 0, 57.054, 57.054, 57.054, 0, 1, 57.054, 57.094, 0.04, 402762, -1, 57.094, 57.159, 0.065, 650,     0.105,
 3371, 0, 56.923, 56.923, 56.923, 0, 1, 56.923, 56.956, 0.034, 618260, -1, 56.956, 57.174, 0.217, 983,     0.251,
 3379, 0, 57.07, 57.07, 57.08, 0.01, 1, 57.08, 57.103, 0.023, 387182, -1, 57.103, 57.174, 0.071, 745,     0.104,
 3377, 0, 57.059, 57.059, 57.059, 0, 1, 57.059, 57.084, 0.025, 266280, -1, 57.084, 57.174, 0.09, 937,     0.115,
 3375, 0, 57.045, 57.045, 57.045, 0, 1, 57.045, 57.057, 0.012, 236273, -1, 57.057, 57.201, 0.144, 875,     0.156,
 3381, 0, 57.119, 57.119, 57.119, 0, 1, 57.119, 57.147, 0.028, 541648, -1, 57.147, 57.216, 0.069, 723,     0.097,
 3378, 0, 57.062, 57.062, 57.062, 0, 1, 57.062, 57.103, 0.041, 455955, -1, 57.103, 57.216, 0.113, 740,     0.154,
 3383, 0, 57.133, 57.133, 57.133, 0, 1, 57.133, 57.157, 0.024, 317372, -1, 57.157, 57.216, 0.059, 422,     0.083,
 3380, 0, 57.103, 57.103, 57.103, 0, 1, 57.103, 57.116, 0.013, 258397, -1, 57.116, 57.226, 0.11, 443,     0.123,
 3382, 0, 57.128, 57.128, 57.138, 0.01, 1, 57.138, 57.178, 0.04, 797799, -1, 57.178, 57.256, 0.078, 734,     0.128,
 3386, 0, 57.249, 57.249, 57.249, 0, 1, 57.249, 57.273, 0.024, 273582, -1, 57.273, 57.334, 0.061, 676,     0.085,
 3384, 0, 57.216, 57.216, 57.226, 0.01, 1, 57.226, 57.236, 0.01, 183928, -1, 57.236, 57.352, 0.116, 996,     0.136,
 3385, 0, 57.246, 57.246, 57.256, 0.01, 1, 57.256, 57.296, 0.04, 458555, -1, 57.296, 57.39, 0.094, 494,     0.143,
 3387, 0, 57.252, 57.252, 57.252, 0, 1, 57.252, 57.286, 0.033, 665737, -1, 57.286, 57.39, 0.104, 960,     0.137,
 3392, 0, 57.371, 57.371, 57.371, 0, 1, 57.371, 57.397, 0.026, 416367, -1, 57.397, 57.442, 0.045, 526,     0.071,
 3388, 0, 57.342, 57.342, 57.342, 0, 1, 57.342, 57.39, 0.048, 576982, -1, 57.39, 57.465, 0.075, 733,     0.124,
 3393, 0, 57.38, 57.38, 57.39, 0.01, 1, 57.39, 57.417, 0.027, 310746, -1, 57.417, 57.465, 0.048, 476,     0.086,
 3389, 0, 57.352, 57.352, 57.355, 0.002, 1, 57.355, 57.397, 0.042, 342705, -1, 57.397, 57.465, 0.069, 757,     0.113,
 3398, 0, 57.425, 57.425, 57.425, 0, 1, 57.425, 57.445, 0.02, 192584, -1, 57.445, 57.519, 0.074, 514,     0.093,
 3394, 0, 57.384, 57.384, 57.384, 0, 1, 57.384, 57.423, 0.039, 316387, -1, 57.423, 57.529, 0.105, 960,     0.145,
 3396, 0, 57.401, 57.401, 57.401, 0, 1, 57.401, 57.485, 0.084, 752801, -1, 57.485, 57.549, 0.063, 664,     0.148,
 3401, 0, 57.48, 57.48, 57.48, 0, 1, 57.48, 57.516, 0.037, 240180, -1, 57.516, 57.559, 0.042, 444,     0.079,
 3395, 0, 57.386, 57.386, 57.386, 0, 1, 57.386, 57.407, 0.02, 286164, -1, 57.407, 57.569, 0.162, 937,     0.182,
 3390, 0, 57.355, 57.355, 57.36, 0.006, 1, 57.36, 57.455, 0.094, 560282, -1, 57.455, 57.569, 0.114, 404,     0.214,
 3397, 0, 57.413, 57.413, 57.423, 0.01, 1, 57.423, 57.51, 0.087, 761895, -1, 57.51, 57.604, 0.094, 707,     0.191,
 3408, 0, 57.556, 57.556, 57.556, 0, 1, 57.556, 57.579, 0.022, 401694, -1, 57.579, 57.624, 0.045, 546,     0.067,
 3400, 0, 57.478, 57.478, 57.48, 0.001, 1, 57.48, 57.549, 0.07, 677553, -1, 57.549, 57.624, 0.074, 490,     0.145,
 3402, 0, 57.509, 57.509, 57.519, 0.01, 1, 57.519, 57.538, 0.02, 158557, -1, 57.538, 57.634, 0.096, 990,     0.125,
 3399, 0, 57.459, 57.459, 57.459, 0, 1, 57.459, 57.529, 0.07, 508848, -1, 57.529, 57.634, 0.105, 674,     0.175,
 3391, 0, 57.36, 57.36, 57.362, 0.002, 1, 57.362, 57.471, 0.109, 332106, -1, 57.471, 57.644, 0.172, 701,     0.284,
 3407, 0, 57.556, 57.556, 57.556, 0, 1, 57.556, 57.584, 0.029, 274137, -1, 57.584, 57.654, 0.07, 723,     0.098,
 3404, 0, 57.538, 57.538, 57.538, 0, 1, 57.538, 57.578, 0.04, 760167, -1, 57.578, 57.654, 0.076, 775,     0.116,
 3403, 0, 57.509, 57.509, 57.509, 0, 1, 57.509, 57.538, 0.029, 228437, -1, 57.538, 57.674, 0.136, 646,     0.165,
 3410, 0, 57.625, 57.625, 57.625, 0, 1, 57.625, 57.651, 0.026, 509655, -1, 57.651, 57.712, 0.062, 620,     0.087,
 3405, 0, 57.541, 57.541, 57.541, 0, 1, 57.541, 57.594, 0.053, 653624, -1, 57.594, 57.722, 0.129, 614,     0.181,
 3409, 0, 57.578, 57.578, 57.578, 0, 1, 57.578, 57.604, 0.026, 335135, -1, 57.604, 57.722, 0.118, 714,     0.144,
 3411, 0, 57.652, 57.652, 57.652, 0, 1, 57.652, 57.69, 0.038, 612745, -1, 57.69, 57.75, 0.061, 664,     0.098,
 3406, 0, 57.551, 57.551, 57.551, 0, 1, 57.551, 57.604, 0.053, 748720, -1, 57.604, 57.775, 0.171, 931,     0.224,
 3412, 0, 57.656, 57.656, 57.656, 0, 1, 57.656, 57.706, 0.05, 503405, -1, 57.706, 57.785, 0.079, 580,     0.128,
 3413, 0, 57.657, 57.657, 57.657, 0, 1, 57.657, 57.713, 0.055, 604246, -1, 57.713, 57.795, 0.082, 809,     0.137,
 3415, 0, 57.689, 57.689, 57.689, 0, 1, 57.689, 57.752, 0.062, 618073, -1, 57.752, 57.795, 0.043, 408,     0.106,
 3414, 0, 57.68, 57.68, 57.68, 0, 1, 57.68, 57.713, 0.033, 525906, -1, 57.713, 57.815, 0.102, 978,     0.135,
 3417, 0, 57.702, 57.702, 57.712, 0.01, 1, 57.712, 57.772, 0.059, 732104, -1, 57.772, 57.835, 0.063, 469,     0.132,
 3418, 0, 57.755, 57.755, 57.755, 0, 1, 57.755, 57.772, 0.017, 261638, -1, 57.772, 57.845, 0.073, 748,     0.090,
 3416, 0, 57.689, 57.689, 57.689, 0, 1, 57.689, 57.755, 0.065, 649228, -1, 57.755, 57.865, 0.11, 690,     0.175,
 3419, 0, 57.765, 57.765, 57.775, 0.01, 1, 57.775, 57.805, 0.031, 592198, -1, 57.805, 57.875, 0.069, 637,     0.110,
 3422, 0, 57.785, 57.785, 57.785, 0, 1, 57.785, 57.795, 0.01, 100033, -1, 57.795, 57.895, 0.1, 763,     0.110,
 3420, 0, 57.772, 57.772, 57.772, 0, 1, 57.772, 57.805, 0.033, 660118, -1, 57.805, 57.905, 0.1, 907,     0.133,
 3421, 0, 57.776, 57.776, 57.776, 0, 1, 57.776, 57.827, 0.051, 728729, -1, 57.827, 57.925, 0.098, 742,     0.149,
 3425, 0, 57.826, 57.826, 57.826, 0, 1, 57.826, 57.87, 0.044, 289057, -1, 57.87, 57.969, 0.099, 947,     0.143,
 3423, 0, 57.811, 57.811, 57.811, 0, 1, 57.811, 57.888, 0.077, 610733, -1, 57.888, 58.048, 0.16, 697,     0.237,
 3427, 0, 57.938, 57.938, 57.938, 0, 1, 57.938, 57.962, 0.025, 482290, -1, 57.962, 58.048, 0.086, 813,     0.111,
 3428, 0, 57.949, 57.949, 57.959, 0.01, 1, 57.959, 58.011, 0.051, 655975, -1, 58.011, 58.068, 0.058, 538,     0.119,
 3429, 0, 57.974, 57.974, 57.974, 0, 1, 57.974, 58.049, 0.075, 719690, -1, 58.049, 58.134, 0.086, 673,     0.160,
 3424, 0, 57.823, 57.823, 57.823, 0, 1, 57.823, 57.913, 0.09, 738488, -1, 57.913, 58.149, 0.236, 891,     0.326,
 3433, 0, 58.049, 58.049, 58.049, 0, 1, 58.049, 58.065, 0.016, 152603, -1, 58.065, 58.149, 0.084, 904,     0.099,
 3430, 0, 58.014, 58.014, 58.014, 0, 1, 58.014, 58.093, 0.079, 780123, -1, 58.093, 58.183, 0.091, 426,     0.169,
 3434, 0, 58.08, 58.08, 58.08, 0, 1, 58.08, 58.114, 0.035, 331272, -1, 58.114, 58.203, 0.089, 846,     0.124,
 3426, 0, 57.873, 57.873, 57.873, 0, 1, 57.873, 57.932, 0.059, 437620, -1, 57.932, 58.203, 0.271, 510,     0.331,
 3436, 0, 58.098, 58.098, 58.098, 0, 1, 58.098, 58.136, 0.037, 430761, -1, 58.136, 58.213, 0.078, 726,     0.115,
 3435, 0, 58.094, 58.094, 58.094, 0, 1, 58.094, 58.142, 0.048, 678224, -1, 58.142, 58.233, 0.092, 778,     0.140,
 3437, 0, 58.135, 58.135, 58.135, 0, 1, 58.135, 58.169, 0.034, 669308, -1, 58.169, 58.233, 0.064, 627,     0.099,
 3439, 0, 58.181, 58.181, 58.181, 0, 1, 58.181, 58.205, 0.024, 269408, -1, 58.205, 58.259, 0.053, 552,     0.077,
 3431, 0, 58.019, 58.019, 58.019, 0, 1, 58.019, 58.038, 0.02, 219768, -1, 58.038, 58.276, 0.238, 730,     0.258,
 3443, 0, 58.231, 58.231, 58.231, 0, 1, 58.231, 58.24, 0.01, 109503, -1, 58.24, 58.295, 0.054, 527,     0.064,
 3441, 0, 58.197, 58.197, 58.197, 0, 1, 58.197, 58.244, 0.047, 733236, -1, 58.244, 58.327, 0.083, 784,     0.130,
 3442, 0, 58.206, 58.206, 58.206, 0, 1, 58.206, 58.24, 0.034, 673413, -1, 58.24, 58.327, 0.087, 934,     0.121,
 3440, 0, 58.187, 58.187, 58.187, 0, 1, 58.187, 58.228, 0.04, 626688, -1, 58.228, 58.337, 0.11, 774,     0.150,
 3432, 0, 58.048, 58.048, 58.048, 0, 1, 58.048, 58.115, 0.066, 580533, -1, 58.115, 58.347, 0.233, 697,     0.299,
 3445, 0, 58.246, 58.246, 58.246, 0, 1, 58.246, 58.295, 0.049, 389641, -1, 58.295, 58.357, 0.063, 560,     0.112,
 3446, 0, 58.281, 58.281, 58.281, 0, 1, 58.281, 58.352, 0.071, 744909, -1, 58.352, 58.4, 0.048, 478,     0.119,
 3444, 0, 58.244, 58.244, 58.244, 0, 1, 58.244, 58.312, 0.068, 598648, -1, 58.312, 58.4, 0.088, 890,     0.156,
 3450, 0, 58.322, 58.322, 58.322, 0, 1, 58.322, 58.342, 0.02, 154318, -1, 58.342, 58.43, 0.088, 654,     0.108,
 3447, 0, 58.282, 58.282, 58.282, 0, 1, 58.282, 58.295, 0.013, 170687, -1, 58.295, 58.44, 0.145, 974,     0.158,
 3438, 0, 58.163, 58.163, 58.173, 0.01, 1, 58.173, 58.215, 0.042, 592466, -1, 58.215, 58.44, 0.225, 908,     0.276,
 3451, 0, 58.342, 58.342, 58.342, 0, 1, 58.342, 58.372, 0.03, 548371, -1, 58.372, 58.46, 0.088, 531,     0.117,
 3449, 0, 58.307, 58.307, 58.317, 0.01, 1, 58.317, 58.362, 0.044, 193902, -1, 58.362, 58.46, 0.098, 536,     0.152,
 3454, 0, 58.38, 58.38, 58.384, 0.004, 1, 58.384, 58.43, 0.046, 453758, -1, 58.43, 58.48, 0.05, 467,     0.100,
 3448, 0, 58.301, 58.301, 58.301, 0, 1, 58.301, 58.342, 0.041, 608504, -1, 58.342, 58.5, 0.158, 700,     0.199,
 3452, 0, 58.364, 58.364, 58.364, 0, 1, 58.364, 58.42, 0.056, 569822, -1, 58.42, 58.5, 0.08, 531,     0.136,
 3453, 0, 58.369, 58.369, 58.369, 0, 1, 58.369, 58.41, 0.041, 404890, -1, 58.41, 58.524, 0.114, 840,     0.155,
 3458, 0, 58.439, 58.439, 58.439, 0, 1, 58.439, 58.491, 0.052, 550683, -1, 58.491, 58.536, 0.044, 457,     0.096,
 3456, 0, 58.399, 58.399, 58.399, 0, 1, 58.399, 58.42, 0.021, 155836, -1, 58.42, 58.546, 0.126, 452,     0.147,
 3455, 0, 58.384, 58.384, 58.39, 0.006, 1, 58.39, 58.46, 0.07, 770359, -1, 58.46, 58.556, 0.096, 900,     0.172,
 3457, 0, 58.423, 58.423, 58.423, 0, 1, 58.423, 58.45, 0.027, 448746, -1, 58.45, 58.602, 0.153, 465,     0.179,
 3461, 0, 58.525, 58.525, 58.525, 0, 1, 58.525, 58.539, 0.014, 277334, -1, 58.539, 58.612, 0.074, 696,     0.088,
 3462, 0, 58.539, 58.539, 58.539, 0, 1, 58.539, 58.567, 0.028, 277708, -1, 58.567, 58.622, 0.056, 532,     0.084,
 3465, 0, 58.56, 58.56, 58.56, 0, 1, 58.56, 58.579, 0.019, 301290, -1, 58.579, 58.642, 0.064, 565,     0.083,
 3459, 0, 58.471, 58.471, 58.471, 0, 1, 58.471, 58.511, 0.041, 403401, -1, 58.511, 58.652, 0.141, 866,     0.182,
 3464, 0, 58.546, 58.546, 58.556, 0.01, 1, 58.556, 58.579, 0.022, 441956, -1, 58.579, 58.652, 0.074, 642,     0.106,
 3463, 0, 58.541, 58.541, 58.541, 0, 1, 58.541, 58.557, 0.016, 110617, -1, 58.557, 58.685, 0.128, 783,     0.144,
 3467, 0, 58.582, 58.582, 58.582, 0, 1, 58.582, 58.623, 0.041, 334586, -1, 58.623, 58.685, 0.062, 613,     0.103,
 3468, 0, 58.592, 58.592, 58.602, 0.01, 1, 58.602, 58.615, 0.012, 140967, -1, 58.615, 58.705, 0.09, 770,     0.113,
 3460, 0, 58.482, 58.482, 58.482, 0, 1, 58.482, 58.525, 0.043, 545203, -1, 58.525, 58.747, 0.223, 893,     0.266,
 3471, 0, 58.634, 58.634, 58.634, 0, 1, 58.634, 58.709, 0.076, 754645, -1, 58.709, 58.757, 0.048, 454,     0.124,
 3466, 0, 58.582, 58.582, 58.582, 0, 1, 58.582, 58.629, 0.046, 437731, -1, 58.629, 58.788, 0.159, 405,     0.206,
 3473, 0, 58.727, 58.727, 58.737, 0.01, 1, 58.737, 58.765, 0.028, 454048, -1, 58.765, 58.802, 0.036, 442,     0.074,
 3470, 0, 58.628, 58.628, 58.628, 0, 1, 58.628, 58.645, 0.017, 154400, -1, 58.645, 58.812, 0.168, 974,     0.184,
 3477, 0, 58.751, 58.751, 58.751, 0, 1, 58.751, 58.794, 0.043, 574723, -1, 58.794, 58.864, 0.07, 763,     0.113,
 3479, 0, 58.765, 58.765, 58.765, 0, 1, 58.765, 58.814, 0.049, 286407, -1, 58.814, 58.902, 0.088, 897,     0.137,
 3480, 0, 58.766, 58.766, 58.766, 0, 1, 58.766, 58.804, 0.038, 206086, -1, 58.804, 58.902, 0.098, 920,     0.136,
 3469, 0, 58.622, 58.622, 58.622, 0, 1, 58.622, 58.695, 0.073, 784996, -1, 58.695, 58.913, 0.218, 918,     0.291,
 3475, 0, 58.743, 58.743, 58.743, 0, 1, 58.743, 58.833, 0.09, 777299, -1, 58.833, 58.923, 0.091, 830,     0.181,
 3472, 0, 58.675, 58.675, 58.685, 0.01, 1, 58.685, 58.724, 0.039, 672213, -1, 58.724, 58.972, 0.247, 581,     0.297,
 3478, 0, 58.757, 58.757, 58.757, 0, 1, 58.757, 58.814, 0.058, 349580, -1, 58.814, 58.983, 0.169, 699,     0.227,
 3481, 0, 58.812, 58.812, 58.822, 0.01, 1, 58.822, 58.894, 0.072, 688148, -1, 58.894, 58.983, 0.089, 557,     0.171,
 3483, 0, 58.84, 58.84, 58.84, 0, 1, 58.84, 58.885, 0.045, 448450, -1, 58.885, 58.983, 0.098, 933,     0.144,
 3482, 0, 58.835, 58.835, 58.835, 0, 1, 58.835, 58.905, 0.07, 626671, -1, 58.905, 59.033, 0.128, 461,     0.198,
 3486, 0, 58.918, 58.918, 58.918, 0, 1, 58.918, 58.955, 0.037, 544281, -1, 58.955, 59.053, 0.098, 930,     0.135,
 3476, 0, 58.745, 58.745, 58.745, 0, 1, 58.745, 58.771, 0.026, 237121, -1, 58.771, 59.063, 0.292, 909,     0.318,
 3491, 0, 58.983, 58.983, 58.993, 0.01, 1, 58.993, 58.999, 0.006, 100996, -1, 58.999, 59.063, 0.064, 673,     0.079,
 3485, 0, 58.913, 58.913, 58.923, 0.01, 1, 58.923, 58.972, 0.049, 682113, -1, 58.972, 59.073, 0.1, 946,     0.159,
 3494, 0, 59.022, 59.022, 59.022, 0, 1, 59.022, 59.047, 0.025, 442082, -1, 59.047, 59.093, 0.046, 401,     0.071,
 3484, 0, 58.894, 58.894, 58.894, 0, 1, 58.894, 58.928, 0.034, 512300, -1, 58.928, 59.113, 0.185, 777,     0.219,
 3493, 0, 59.013, 59.013, 59.023, 0.01, 1, 59.023, 59.043, 0.021, 201906, -1, 59.043, 59.123, 0.079, 652,     0.110,
 3474, 0, 58.741, 58.741, 58.741, 0, 1, 58.741, 58.814, 0.073, 571575, -1, 58.814, 59.143, 0.329, 784,     0.401,
 3488, 0, 58.943, 58.943, 58.943, 0, 1, 58.943, 59.022, 0.078, 790055, -1, 59.022, 59.143, 0.121, 621,     0.199,
 3496, 0, 59.049, 59.049, 59.049, 0, 1, 59.049, 59.074, 0.024, 369167, -1, 59.074, 59.177, 0.104, 955,     0.128,
 3487, 0, 58.938, 58.938, 58.938, 0, 1, 58.938, 58.994, 0.055, 673335, -1, 58.994, 59.187, 0.194, 739,     0.249,
 3500, 0, 59.09, 59.09, 59.09, 0, 1, 59.09, 59.147, 0.057, 650748, -1, 59.147, 59.207, 0.06, 648,     0.117,
 3498, 0, 59.08, 59.08, 59.08, 0, 1, 59.08, 59.13, 0.05, 336804, -1, 59.13, 59.222, 0.092, 997,     0.143,
 3490, 0, 58.973, 58.973, 58.973, 0, 1, 58.973, 59.032, 0.059, 566457, -1, 59.032, 59.222, 0.19, 781,     0.250,
 3489, 0, 58.962, 58.962, 58.962, 0, 1, 58.962, 58.986, 0.024, 232718, -1, 58.986, 59.242, 0.257, 935,     0.280,
 3495, 0, 59.047, 59.047, 59.047, 0, 1, 59.047, 59.064, 0.017, 181876, -1, 59.064, 59.254, 0.191, 635,     0.208,
 3505, 0, 59.121, 59.121, 59.121, 0, 1, 59.121, 59.223, 0.102, 345625, -1, 59.223, 59.264, 0.041, 411,     0.143,
 3504, 0, 59.117, 59.117, 59.117, 0, 1, 59.117, 59.177, 0.06, 457244, -1, 59.177, 59.264, 0.087, 808,     0.147,
 3499, 0, 59.089, 59.089, 59.089, 0, 1, 59.089, 59.214, 0.126, 528017, -1, 59.214, 59.264, 0.05, 486,     0.176,
 3508, 0, 59.13, 59.13, 59.13, 0, 1, 59.13, 59.163, 0.033, 215339, -1, 59.163, 59.274, 0.111, 604,     0.144,
 3509, 0, 59.135, 59.135, 59.135, 0, 1, 59.135, 59.187, 0.053, 332023, -1, 59.187, 59.281, 0.094, 887,     0.147,
 3492, 0, 58.999, 58.999, 58.999, 0, 1, 58.999, 59.044, 0.045, 490809, -1, 59.044, 59.284, 0.241, 417,     0.285,
 3503, 0, 59.113, 59.113, 59.113, 0, 1, 59.113, 59.23, 0.117, 459536, -1, 59.23, 59.284, 0.054, 547,     0.171,
 3511, 0, 59.166, 59.166, 59.166, 0, 1, 59.166, 59.244, 0.078, 568535, -1, 59.244, 59.321, 0.076, 545,     0.155,
 3497, 0, 59.073, 59.073, 59.073, 0, 1, 59.073, 59.223, 0.15, 789768, -1, 59.223, 59.321, 0.097, 495,     0.247,
 3501, 0, 59.101, 59.101, 59.101, 0, 1, 59.101, 59.126, 0.024, 480961, -1, 59.126, 59.341, 0.215, 495,     0.239,
 3506, 0, 59.126, 59.126, 59.126, 0, 1, 59.126, 59.214, 0.088, 288919, -1, 59.214, 59.351, 0.136, 684,     0.225,
 3513, 0, 59.209, 59.209, 59.209, 0, 1, 59.209, 59.23, 0.021, 334916, -1, 59.23, 59.351, 0.12, 957,     0.142,
 3502, 0, 59.106, 59.106, 59.106, 0, 1, 59.106, 59.204, 0.098, 768213, -1, 59.204, 59.371, 0.167, 899,     0.266,
 3516, 0, 59.25, 59.25, 59.25, 0, 1, 59.25, 59.274, 0.024, 132341, -1, 59.274, 59.395, 0.121, 545,     0.145,
 3512, 0, 59.179, 59.179, 59.179, 0, 1, 59.179, 59.264, 0.085, 621656, -1, 59.264, 59.395, 0.131, 445,     0.216,
 3507, 0, 59.13, 59.13, 59.13, 0, 1, 59.13, 59.244, 0.114, 624979, -1, 59.244, 59.408, 0.163, 871,     0.278,
 3510, 0, 59.14, 59.14, 59.14, 0, 1, 59.14, 59.254, 0.114, 550852, -1, 59.254, 59.439, 0.185, 682,     0.299,
 3519, 0, 59.311, 59.311, 59.321, 0.01, 1, 59.321, 59.376, 0.056, 598283, -1, 59.376, 59.479, 0.103, 652,     0.169,
 3514, 0, 59.222, 59.222, 59.222, 0, 1, 59.222, 59.281, 0.059, 593692, -1, 59.281, 59.489, 0.208, 880,     0.267,
 3517, 0, 59.281, 59.281, 59.281, 0, 1, 59.281, 59.294, 0.013, 145918, -1, 59.294, 59.489, 0.196, 868,     0.209,
